Effective Radius [µm], Depth [m], IWC [g/m³], SW RF [W/m²]
2.671291e+01,9.067401e+02,1.279673e-03,-5.616800e+00
2.671291e+01,9.601227e+02,1.455544e-03,-6.757900e+00
2.671291e+01,1.003076e+03,1.625207e-03,-7.879700e+00
2.671291e+01,1.036897e+03,1.780129e-03,-8.919800e+00
2.671291e+01,1.062458e+03,1.911728e-03,-9.807200e+00
2.671291e+01,1.080346e+03,2.012170e-03,-1.049490e+01
2.671291e+01,1.090938e+03,2.075164e-03,-1.093210e+01
2.671291e+01,1.094446e+03,2.096633e-03,-1.107510e+01
2.671291e+01,1.090938e+03,2.075164e-03,-1.093210e+01
2.671291e+01,1.080346e+03,2.012170e-03,-1.049490e+01
2.671291e+01,1.062458e+03,1.911728e-03,-9.807200e+00
2.671291e+01,1.036897e+03,1.780129e-03,-8.919800e+00
2.671291e+01,1.003076e+03,1.625207e-03,-7.879700e+00
2.671291e+01,9.601227e+02,1.455544e-03,-6.757900e+00
2.671291e+01,9.067401e+02,1.279673e-03,-5.616800e+00
2.671291e+01,8.409446e+02,1.105369e-03,-4.502400e+00
2.671291e+01,7.595169e+02,9.391147e-04,-3.461000e+00
2.671291e+01,6.566674e+02,7.857350e-04,-2.508100e+00
2.671291e+01,5.198329e+02,6.478950e-04,-1.643200e+00
2.671291e+01,3.064448e+02,5.075156e-04,-7.675000e-01
2.226585e+01,3.101956e+02,2.613194e-04,-4.983000e-01
2.226585e+01,5.261955e+02,3.336007e-04,-1.065200e+00
2.226585e+01,6.647049e+02,4.045744e-04,-1.626800e+00
2.226585e+01,7.688132e+02,4.835496e-04,-2.244100e+00
2.226585e+01,8.512376e+02,5.691538e-04,-2.919400e+00
2.226585e+01,9.178384e+02,6.589027e-04,-3.642800e+00
2.226585e+01,9.718744e+02,7.494587e-04,-4.384600e+00
2.226585e+01,1.015353e+03,8.368180e-04,-5.110100e+00
2.226585e+01,1.049588e+03,9.165873e-04,-5.788400e+00
2.226585e+01,1.075462e+03,9.843474e-04,-6.363000e+00
2.226585e+01,1.093569e+03,1.036065e-03,-6.814500e+00
2.226585e+01,1.104291e+03,1.068501e-03,-7.091500e+00
2.226585e+01,1.107841e+03,1.079555e-03,-7.190500e+00
2.226585e+01,1.104291e+03,1.068501e-03,-7.091500e+00
2.226585e+01,1.093569e+03,1.036065e-03,-6.814500e+00
2.226585e+01,1.075462e+03,9.843474e-04,-6.363000e+00
2.226585e+01,1.049588e+03,9.165873e-04,-5.788400e+00
2.226585e+01,1.015353e+03,8.368180e-04,-5.110100e+00
2.226585e+01,9.718744e+02,7.494587e-04,-4.384600e+00
2.226585e+01,9.178384e+02,6.589027e-04,-3.642800e+00
2.226585e+01,8.512376e+02,5.691538e-04,-2.919400e+00
2.226585e+01,7.688132e+02,4.835496e-04,-2.244100e+00
2.226585e+01,6.647049e+02,4.045744e-04,-1.626800e+00
2.226585e+01,5.261955e+02,3.336007e-04,-1.065200e+00
2.226585e+01,3.101956e+02,2.613194e-04,-4.983000e-01
1.780594e+01,2.873405e+02,1.311375e-04,-3.088000e-01
1.780594e+01,4.874256e+02,1.674105e-04,-6.594000e-01
1.780594e+01,6.157296e+02,2.030272e-04,-1.007100e+00
1.780594e+01,7.121672e+02,2.426593e-04,-1.388300e+00
1.780594e+01,7.885186e+02,2.856180e-04,-1.808400e+00
1.780594e+01,8.502123e+02,3.306566e-04,-2.253500e+00
1.780594e+01,9.002669e+02,3.761003e-04,-2.712300e+00
1.780594e+01,9.405424e+02,4.199397e-04,-3.165000e+00
1.780594e+01,9.722550e+02,4.599703e-04,-3.579900e+00
1.780594e+01,9.962226e+02,4.939743e-04,-3.938600e+00
1.780594e+01,1.012995e+03,5.199278e-04,-4.215800e+00
1.780594e+01,1.022927e+03,5.362049e-04,-4.390300e+00
1.780594e+01,1.026216e+03,5.417522e-04,-4.448600e+00
1.780594e+01,1.022927e+03,5.362049e-04,-4.390300e+00
1.780594e+01,1.012995e+03,5.199278e-04,-4.215800e+00
1.780594e+01,9.962226e+02,4.939743e-04,-3.938600e+00
1.780594e+01,9.722550e+02,4.599703e-04,-3.579900e+00
1.780594e+01,9.405424e+02,4.199397e-04,-3.165000e+00
1.780594e+01,9.002669e+02,3.761003e-04,-2.712300e+00
1.780594e+01,8.502123e+02,3.306566e-04,-2.253500e+00
1.780594e+01,7.885186e+02,2.856180e-04,-1.808400e+00
1.780594e+01,7.121672e+02,2.426593e-04,-1.388300e+00
1.780594e+01,6.157296e+02,2.030272e-04,-1.007100e+00
1.780594e+01,4.874256e+02,1.674105e-04,-6.594000e-01
1.780594e+01,2.873405e+02,1.311375e-04,-3.088000e-01
1.113934e+01,2.665997e+02,3.170923e-05,-1.159000e-01
1.113934e+01,4.522423e+02,4.048011e-05,-2.467000e-01
1.113934e+01,5.712851e+02,4.909229e-05,-3.762000e-01
1.113934e+01,6.607618e+02,5.867538e-05,-5.193000e-01
1.113934e+01,7.316019e+02,6.906286e-05,-6.758000e-01
1.113934e+01,7.888425e+02,7.995327e-05,-8.424000e-01
1.113934e+01,8.352841e+02,9.094162e-05,-1.013300e+00
1.113934e+01,8.726524e+02,1.015421e-04,-1.182400e+00
1.113934e+01,9.020759e+02,1.112215e-04,-1.337600e+00
1.113934e+01,9.243135e+02,1.194438e-04,-1.471200e+00
1.113934e+01,9.398755e+02,1.257193e-04,-1.575000e+00
1.113934e+01,9.490901e+02,1.296552e-04,-1.639700e+00
1.113934e+01,9.521419e+02,1.309965e-04,-1.661900e+00
1.113934e+01,9.490901e+02,1.296552e-04,-1.639700e+00
1.113934e+01,9.398755e+02,1.257193e-04,-1.575000e+00
1.113934e+01,9.243135e+02,1.194438e-04,-1.471200e+00
1.113934e+01,9.020759e+02,1.112215e-04,-1.337600e+00
1.113934e+01,8.726524e+02,1.015421e-04,-1.182400e+00
1.113934e+01,8.352841e+02,9.094162e-05,-1.013300e+00
1.113934e+01,7.888425e+02,7.995327e-05,-8.424000e-01
1.113934e+01,7.316019e+02,6.906286e-05,-6.758000e-01
1.113934e+01,6.607618e+02,5.867538e-05,-5.193000e-01
1.113934e+01,5.712851e+02,4.909229e-05,-3.762000e-01
1.113934e+01,4.522423e+02,4.048011e-05,-2.467000e-01
1.113934e+01,2.665997e+02,3.170923e-05,-1.159000e-01
9.486440e-01,2.570460e+02,1.949514e-08,-2.000000e-04
9.486440e-01,4.360360e+02,2.488757e-08,-3.000000e-04
9.486440e-01,5.508128e+02,3.018242e-08,-5.000000e-04
9.486440e-01,6.370830e+02,3.607420e-08,-6.000000e-04
9.486440e-01,7.053845e+02,4.246053e-08,-9.000000e-04
9.486440e-01,7.605739e+02,4.915606e-08,-1.100000e-03
9.486440e-01,8.053512e+02,5.591181e-08,-1.300000e-03
9.486440e-01,8.413804e+02,6.242906e-08,-1.600000e-03
9.486440e-01,8.697495e+02,6.838009e-08,-1.700000e-03
9.486440e-01,8.911902e+02,7.343520e-08,-1.900000e-03
9.486440e-01,9.061945e+02,7.729349e-08,-2.100000e-03
9.486440e-01,9.150789e+02,7.971328e-08,-2.200000e-03
9.486440e-01,9.180213e+02,8.053796e-08,-2.200000e-03
9.486440e-01,9.150789e+02,7.971328e-08,-2.200000e-03
9.486440e-01,9.061945e+02,7.729349e-08,-2.100000e-03
9.486440e-01,8.911902e+02,7.343520e-08,-1.900000e-03
9.486440e-01,8.697495e+02,6.838009e-08,-1.700000e-03
9.486440e-01,8.413804e+02,6.242906e-08,-1.600000e-03
9.486440e-01,8.053512e+02,5.591181e-08,-1.300000e-03
9.486440e-01,7.605739e+02,4.915606e-08,-1.100000e-03
9.486440e-01,7.053845e+02,4.246053e-08,-9.000000e-04
9.486440e-01,6.370830e+02,3.607420e-08,-6.000000e-04
9.486440e-01,5.508128e+02,3.018242e-08,-5.000000e-04
9.486440e-01,4.360360e+02,2.488757e-08,-3.000000e-04
9.486440e-01,2.570460e+02,1.949514e-08,-2.000000e-04
1.860880e+00,2.879040e+01,7.864409e-03,-9.291300e+00
1.860880e+00,4.883815e+01,4.636119e-03,-8.280900e+00
1.860880e+00,6.169372e+01,3.670058e-03,-7.998000e+00
1.860880e+00,7.135640e+01,3.173079e-03,-7.778000e+00
1.860880e+00,7.900651e+01,2.865834e-03,-7.718100e+00
1.860880e+00,8.518798e+01,2.657881e-03,-7.640100e+00
1.860880e+00,9.020326e+01,2.510103e-03,-7.594700e+00
1.860880e+00,9.423871e+01,2.402617e-03,-7.559900e+00
1.860880e+00,9.741618e+01,2.324249e-03,-7.524100e+00
1.860880e+00,9.981764e+01,2.268331e-03,-7.548900e+00
1.860880e+00,1.014982e+02,2.230774e-03,-7.491100e+00
1.860880e+00,1.024933e+02,2.209115e-03,-7.485200e+00
1.860880e+00,1.028229e+02,2.202035e-03,-7.527900e+00
1.860880e+00,1.024933e+02,2.209115e-03,-7.485200e+00
1.860880e+00,1.014982e+02,2.230774e-03,-7.491100e+00
1.860880e+00,9.981764e+01,2.268331e-03,-7.548900e+00
1.860880e+00,9.741618e+01,2.324249e-03,-7.524100e+00
1.860880e+00,9.423871e+01,2.402617e-03,-7.559900e+00
1.860880e+00,9.020326e+01,2.510103e-03,-7.594700e+00
1.860880e+00,8.518798e+01,2.657881e-03,-7.640100e+00
1.860880e+00,7.900651e+01,2.865834e-03,-7.718100e+00
1.860880e+00,7.135640e+01,3.173079e-03,-7.778000e+00
1.860880e+00,6.169372e+01,3.670058e-03,-7.998000e+00
1.860880e+00,4.883815e+01,4.636119e-03,-8.280900e+00
1.860880e+00,2.879040e+01,7.864409e-03,-9.291300e+00
2.923439e+00,2.047528e+01,6.173898e-03,-5.598000e+00
2.923439e+00,3.473293e+01,3.639552e-03,-4.947200e+00
2.923439e+00,4.387561e+01,2.881152e-03,-4.698400e+00
2.923439e+00,5.074756e+01,2.491003e-03,-4.588200e+00
2.923439e+00,5.618819e+01,2.249802e-03,-4.483100e+00
2.923439e+00,6.058436e+01,2.086550e-03,-4.472600e+00
2.923439e+00,6.415115e+01,1.970539e-03,-4.402100e+00
2.923439e+00,6.702110e+01,1.886157e-03,-4.384300e+00
2.923439e+00,6.928087e+01,1.824635e-03,-4.351300e+00
2.923439e+00,7.098875e+01,1.780737e-03,-4.354100e+00
2.923439e+00,7.218393e+01,1.751253e-03,-4.334800e+00
2.923439e+00,7.289163e+01,1.734250e-03,-4.345100e+00
2.923439e+00,7.312601e+01,1.728691e-03,-4.331100e+00
2.923439e+00,7.289163e+01,1.734250e-03,-4.345100e+00
2.923439e+00,7.218393e+01,1.751253e-03,-4.334800e+00
2.923439e+00,7.098875e+01,1.780737e-03,-4.354100e+00
2.923439e+00,6.928087e+01,1.824635e-03,-4.351300e+00
2.923439e+00,6.702110e+01,1.886157e-03,-4.384300e+00
2.923439e+00,6.415115e+01,1.970539e-03,-4.402100e+00
2.923439e+00,6.058436e+01,2.086550e-03,-4.472600e+00
2.923439e+00,5.618819e+01,2.249802e-03,-4.483100e+00
2.923439e+00,5.074756e+01,2.491003e-03,-4.588200e+00
2.923439e+00,4.387561e+01,2.881152e-03,-4.698400e+00
2.923439e+00,3.473293e+01,3.639552e-03,-4.947200e+00
2.923439e+00,2.047528e+01,6.173898e-03,-5.598000e+00
3.802205e+00,2.253884e+01,5.929233e-03,-5.915100e+00
3.802205e+00,3.823341e+01,3.495320e-03,-5.068400e+00
3.802205e+00,4.829751e+01,2.766975e-03,-4.847000e+00
3.802205e+00,5.586203e+01,2.392287e-03,-4.768200e+00
3.802205e+00,6.185099e+01,2.160645e-03,-4.697600e+00
3.802205e+00,6.669022e+01,2.003862e-03,-4.659000e+00
3.802205e+00,7.061647e+01,1.892448e-03,-4.628300e+00
3.802205e+00,7.377567e+01,1.811411e-03,-4.594000e+00
3.802205e+00,7.626318e+01,1.752327e-03,-4.549800e+00
3.802205e+00,7.814319e+01,1.710168e-03,-4.543600e+00
3.802205e+00,7.945882e+01,1.681852e-03,-4.519000e+00
3.802205e+00,8.023785e+01,1.665523e-03,-4.525400e+00
3.802205e+00,8.049585e+01,1.660185e-03,-4.510800e+00
3.802205e+00,8.023785e+01,1.665523e-03,-4.525400e+00
3.802205e+00,7.945882e+01,1.681852e-03,-4.519000e+00
3.802205e+00,7.814319e+01,1.710168e-03,-4.543600e+00
3.802205e+00,7.626318e+01,1.752327e-03,-4.549800e+00
3.802205e+00,7.377567e+01,1.811411e-03,-4.594000e+00
3.802205e+00,7.061647e+01,1.892448e-03,-4.628300e+00
3.802205e+00,6.669022e+01,2.003862e-03,-4.659000e+00
3.802205e+00,6.185099e+01,2.160645e-03,-4.697600e+00
3.802205e+00,5.586203e+01,2.392287e-03,-4.768200e+00
3.802205e+00,4.829751e+01,2.766975e-03,-4.847000e+00
3.802205e+00,3.823341e+01,3.495320e-03,-5.068400e+00
3.802205e+00,2.253884e+01,5.929233e-03,-5.915100e+00
4.613169e+00,2.601645e+01,5.835627e-03,-6.353000e+00
4.613169e+00,4.413261e+01,3.440139e-03,-5.614200e+00
4.613169e+00,5.574954e+01,2.723292e-03,-5.430900e+00
4.613169e+00,6.448123e+01,2.354519e-03,-5.263800e+00
4.613169e+00,7.139425e+01,2.126534e-03,-5.203300e+00
4.613169e+00,7.698014e+01,1.972227e-03,-5.183000e+00
4.613169e+00,8.151219e+01,1.862572e-03,-5.176000e+00
4.613169e+00,8.515883e+01,1.782813e-03,-5.115600e+00
4.613169e+00,8.803015e+01,1.724662e-03,-5.104900e+00
4.613169e+00,9.020024e+01,1.683170e-03,-5.083700e+00
4.613169e+00,9.171887e+01,1.655301e-03,-5.099500e+00
4.613169e+00,9.261809e+01,1.639229e-03,-5.099500e+00
4.613169e+00,9.291590e+01,1.633975e-03,-5.083000e+00
4.613169e+00,9.261809e+01,1.639229e-03,-5.099500e+00
4.613169e+00,9.171887e+01,1.655301e-03,-5.099500e+00
4.613169e+00,9.020024e+01,1.683170e-03,-5.083700e+00
4.613169e+00,8.803015e+01,1.724662e-03,-5.104900e+00
4.613169e+00,8.515883e+01,1.782813e-03,-5.115600e+00
4.613169e+00,8.151219e+01,1.862572e-03,-5.176000e+00
4.613169e+00,7.698014e+01,1.972227e-03,-5.183000e+00
4.613169e+00,7.139425e+01,2.126534e-03,-5.203300e+00
4.613169e+00,6.448123e+01,2.354519e-03,-5.263800e+00
4.613169e+00,5.574954e+01,2.723292e-03,-5.430900e+00
4.613169e+00,4.413261e+01,3.440139e-03,-5.614200e+00
4.613169e+00,2.601645e+01,5.835627e-03,-6.353000e+00
5.386476e+00,2.989955e+01,5.782942e-03,-6.635900e+00
5.386476e+00,5.071963e+01,3.409081e-03,-5.962300e+00
5.386476e+00,6.407046e+01,2.698706e-03,-5.724500e+00
5.386476e+00,7.410539e+01,2.333263e-03,-5.617500e+00
5.386476e+00,8.205022e+01,2.107335e-03,-5.556300e+00
5.386476e+00,8.846983e+01,1.954421e-03,-5.488700e+00
5.386476e+00,9.367832e+01,1.845756e-03,-5.500900e+00
5.386476e+00,9.786924e+01,1.766718e-03,-5.467600e+00
5.386476e+00,1.011691e+02,1.709092e-03,-5.436000e+00
5.386476e+00,1.036631e+02,1.667974e-03,-5.448600e+00
5.386476e+00,1.054084e+02,1.640356e-03,-5.405200e+00
5.386476e+00,1.064418e+02,1.624430e-03,-5.399200e+00
5.386476e+00,1.067841e+02,1.619224e-03,-5.428400e+00
5.386476e+00,1.064418e+02,1.624430e-03,-5.399200e+00
5.386476e+00,1.054084e+02,1.640356e-03,-5.405200e+00
5.386476e+00,1.036631e+02,1.667974e-03,-5.448600e+00
5.386476e+00,1.011691e+02,1.709092e-03,-5.436000e+00
5.386476e+00,9.786924e+01,1.766718e-03,-5.467600e+00
5.386476e+00,9.367832e+01,1.845756e-03,-5.500900e+00
5.386476e+00,8.846983e+01,1.954421e-03,-5.488700e+00
5.386476e+00,8.205022e+01,2.107335e-03,-5.556300e+00
5.386476e+00,7.410539e+01,2.333263e-03,-5.617500e+00
5.386476e+00,6.407046e+01,2.698706e-03,-5.724500e+00
5.386476e+00,5.071963e+01,3.409081e-03,-5.962300e+00
5.386476e+00,2.989955e+01,5.782942e-03,-6.635900e+00
6.143543e+00,3.409228e+01,5.744772e-03,-6.456400e+00
6.143543e+00,5.783192e+01,3.386580e-03,-5.879400e+00
6.143543e+00,7.305490e+01,2.680894e-03,-5.679800e+00
6.143543e+00,8.449700e+01,2.317862e-03,-5.560800e+00
6.143543e+00,9.355591e+01,2.093426e-03,-5.556400e+00
6.143543e+00,1.008757e+02,1.941521e-03,-5.499700e+00
6.143543e+00,1.068146e+02,1.833573e-03,-5.474400e+00
6.143543e+00,1.115932e+02,1.755057e-03,-5.463800e+00
6.143543e+00,1.153558e+02,1.697811e-03,-5.415300e+00
6.143543e+00,1.181995e+02,1.656964e-03,-5.411800e+00
6.143543e+00,1.201896e+02,1.629529e-03,-5.405300e+00
6.143543e+00,1.213679e+02,1.613708e-03,-5.393900e+00
6.143543e+00,1.217582e+02,1.608536e-03,-5.417700e+00
6.143543e+00,1.213679e+02,1.613708e-03,-5.393900e+00
6.143543e+00,1.201896e+02,1.629529e-03,-5.405300e+00
6.143543e+00,1.181995e+02,1.656964e-03,-5.411800e+00
6.143543e+00,1.153558e+02,1.697811e-03,-5.415300e+00
6.143543e+00,1.115932e+02,1.755057e-03,-5.463800e+00
6.143543e+00,1.068146e+02,1.833573e-03,-5.474400e+00
6.143543e+00,1.008757e+02,1.941521e-03,-5.499700e+00
6.143543e+00,9.355591e+01,2.093426e-03,-5.556400e+00
6.143543e+00,8.449700e+01,2.317862e-03,-5.560800e+00
6.143543e+00,7.305490e+01,2.680894e-03,-5.679800e+00
6.143543e+00,5.783192e+01,3.386580e-03,-5.879400e+00
6.143543e+00,3.409228e+01,5.744772e-03,-6.456400e+00
6.900059e+00,3.864687e+01,5.711507e-03,-6.271200e+00
6.900059e+00,6.555802e+01,3.366969e-03,-5.731500e+00
6.900059e+00,8.281471e+01,2.665370e-03,-5.551100e+00
6.900059e+00,9.578544e+01,2.304440e-03,-5.469700e+00
6.900059e+00,1.060546e+02,2.081304e-03,-5.405700e+00
6.900059e+00,1.143523e+02,1.930279e-03,-5.358800e+00
6.900059e+00,1.210846e+02,1.822956e-03,-5.346400e+00
6.900059e+00,1.265016e+02,1.744894e-03,-5.351700e+00
6.900059e+00,1.307669e+02,1.687980e-03,-5.328200e+00
6.900059e+00,1.339905e+02,1.647370e-03,-5.310500e+00
6.900059e+00,1.362464e+02,1.620094e-03,-5.295000e+00
6.900059e+00,1.375821e+02,1.604364e-03,-5.315500e+00
6.900059e+00,1.380245e+02,1.599222e-03,-5.298300e+00
6.900059e+00,1.375821e+02,1.604364e-03,-5.315500e+00
6.900059e+00,1.362464e+02,1.620094e-03,-5.295000e+00
6.900059e+00,1.339905e+02,1.647370e-03,-5.310500e+00
6.900059e+00,1.307669e+02,1.687980e-03,-5.328200e+00
6.900059e+00,1.265016e+02,1.744894e-03,-5.351700e+00
6.900059e+00,1.210846e+02,1.822956e-03,-5.346400e+00
6.900059e+00,1.143523e+02,1.930279e-03,-5.358800e+00
6.900059e+00,1.060546e+02,2.081304e-03,-5.405700e+00
6.900059e+00,9.578544e+01,2.304440e-03,-5.469700e+00
6.900059e+00,8.281471e+01,2.665370e-03,-5.551100e+00
6.900059e+00,6.555802e+01,3.366969e-03,-5.731500e+00
6.900059e+00,3.864687e+01,5.711507e-03,-6.271200e+00
7.668102e+00,4.364916e+01,5.679296e-03,-6.003100e+00
7.668102e+00,7.404358e+01,3.347981e-03,-5.502800e+00
7.668102e+00,9.353391e+01,2.650338e-03,-5.392600e+00
7.668102e+00,1.081835e+02,2.291444e-03,-5.289300e+00
7.668102e+00,1.197818e+02,2.069566e-03,-5.262600e+00
7.668102e+00,1.291536e+02,1.919393e-03,-5.218400e+00
7.668102e+00,1.367573e+02,1.812675e-03,-5.211600e+00
7.668102e+00,1.428754e+02,1.735054e-03,-5.191900e+00
7.668102e+00,1.476928e+02,1.678460e-03,-5.186600e+00
7.668102e+00,1.513336e+02,1.638079e-03,-5.157800e+00
7.668102e+00,1.538815e+02,1.610957e-03,-5.166800e+00
7.668102e+00,1.553902e+02,1.595316e-03,-5.147800e+00
7.668102e+00,1.558898e+02,1.590203e-03,-5.162500e+00
7.668102e+00,1.553902e+02,1.595316e-03,-5.147800e+00
7.668102e+00,1.538815e+02,1.610957e-03,-5.166800e+00
7.668102e+00,1.513336e+02,1.638079e-03,-5.157800e+00
7.668102e+00,1.476928e+02,1.678460e-03,-5.186600e+00
7.668102e+00,1.428754e+02,1.735054e-03,-5.191900e+00
7.668102e+00,1.367573e+02,1.812675e-03,-5.211600e+00
7.668102e+00,1.291536e+02,1.919393e-03,-5.218400e+00
7.668102e+00,1.197818e+02,2.069566e-03,-5.262600e+00
7.668102e+00,1.081835e+02,2.291444e-03,-5.289300e+00
7.668102e+00,9.353391e+01,2.650338e-03,-5.392600e+00
7.668102e+00,7.404358e+01,3.347981e-03,-5.502800e+00
7.668102e+00,4.364916e+01,5.679296e-03,-6.003100e+00
8.457334e+00,4.919994e+01,5.645775e-03,-5.979700e+00
8.457334e+00,8.345956e+01,3.328220e-03,-5.554600e+00
8.457334e+00,1.054284e+02,2.634695e-03,-5.436400e+00
8.457334e+00,1.219410e+02,2.277919e-03,-5.394600e+00
8.457334e+00,1.350143e+02,2.057351e-03,-5.351700e+00
8.457334e+00,1.455778e+02,1.908064e-03,-5.339600e+00
8.457334e+00,1.541484e+02,1.801976e-03,-5.301100e+00
8.457334e+00,1.610446e+02,1.724813e-03,-5.290500e+00
8.457334e+00,1.664746e+02,1.668554e-03,-5.267400e+00
8.457334e+00,1.705785e+02,1.628411e-03,-5.286700e+00
8.457334e+00,1.734503e+02,1.601448e-03,-5.256400e+00
8.457334e+00,1.751509e+02,1.585900e-03,-5.262300e+00
8.457334e+00,1.757141e+02,1.580817e-03,-5.273800e+00
8.457334e+00,1.751509e+02,1.585900e-03,-5.262300e+00
8.457334e+00,1.734503e+02,1.601448e-03,-5.256400e+00
8.457334e+00,1.705785e+02,1.628411e-03,-5.286700e+00
8.457334e+00,1.664746e+02,1.668554e-03,-5.267400e+00
8.457334e+00,1.610446e+02,1.724813e-03,-5.290500e+00
8.457334e+00,1.541484e+02,1.801976e-03,-5.301100e+00
8.457334e+00,1.455778e+02,1.908064e-03,-5.339600e+00
8.457334e+00,1.350143e+02,2.057351e-03,-5.351700e+00
8.457334e+00,1.219410e+02,2.277919e-03,-5.394600e+00
8.457334e+00,1.054284e+02,2.634695e-03,-5.436400e+00
8.457334e+00,8.345956e+01,3.328220e-03,-5.554600e+00
8.457334e+00,4.919994e+01,5.645775e-03,-5.979700e+00
9.276325e+00,5.541140e+01,5.610000e-03,-5.931800e+00
9.276325e+00,9.399627e+01,3.307131e-03,-5.593200e+00
9.276325e+00,1.187387e+02,2.618000e-03,-5.491200e+00
9.276325e+00,1.373360e+02,2.263485e-03,-5.409500e+00
9.276325e+00,1.520597e+02,2.044315e-03,-5.383800e+00
9.276325e+00,1.639569e+02,1.895974e-03,-5.362700e+00
9.276325e+00,1.736095e+02,1.790558e-03,-5.355400e+00
9.276325e+00,1.813764e+02,1.713883e-03,-5.320800e+00
9.276325e+00,1.874919e+02,1.657981e-03,-5.308900e+00
9.276325e+00,1.921139e+02,1.618092e-03,-5.312500e+00
9.276325e+00,1.953483e+02,1.591301e-03,-5.302100e+00
9.276325e+00,1.972636e+02,1.575851e-03,-5.301800e+00
9.276325e+00,1.978978e+02,1.570800e-03,-5.310300e+00
9.276325e+00,1.972636e+02,1.575851e-03,-5.301800e+00
9.276325e+00,1.953483e+02,1.591301e-03,-5.302100e+00
9.276325e+00,1.921139e+02,1.618092e-03,-5.312500e+00
9.276325e+00,1.874919e+02,1.657981e-03,-5.308900e+00
9.276325e+00,1.813764e+02,1.713883e-03,-5.320800e+00
9.276325e+00,1.736095e+02,1.790558e-03,-5.355400e+00
9.276325e+00,1.639569e+02,1.895974e-03,-5.362700e+00
9.276325e+00,1.520597e+02,2.044315e-03,-5.383800e+00
9.276325e+00,1.373360e+02,2.263485e-03,-5.409500e+00
9.276325e+00,1.187387e+02,2.618000e-03,-5.491200e+00
9.276325e+00,9.399627e+01,3.307131e-03,-5.593200e+00
9.276325e+00,5.541140e+01,5.610000e-03,-5.931800e+00
1.013246e+01,6.240759e+01,5.570774e-03,-5.857000e+00
1.013246e+01,1.058642e+02,3.284007e-03,-5.561000e+00
1.013246e+01,1.337305e+02,2.599695e-03,-5.463900e+00
1.013246e+01,1.546759e+02,2.247659e-03,-5.412400e+00
1.013246e+01,1.712587e+02,2.030020e-03,-5.361900e+00
1.013246e+01,1.846579e+02,1.882717e-03,-5.357100e+00
1.013246e+01,1.955293e+02,1.778038e-03,-5.344400e+00
1.013246e+01,2.042768e+02,1.701900e-03,-5.314000e+00
1.013246e+01,2.111644e+02,1.646388e-03,-5.308600e+00
1.013246e+01,2.163700e+02,1.606778e-03,-5.298000e+00
1.013246e+01,2.200128e+02,1.580174e-03,-5.302500e+00
1.013246e+01,2.221699e+02,1.564832e-03,-5.296500e+00
1.013246e+01,2.228842e+02,1.559817e-03,-5.302300e+00
1.013246e+01,2.221699e+02,1.564832e-03,-5.296500e+00
1.013246e+01,2.200128e+02,1.580174e-03,-5.302500e+00
1.013246e+01,2.163700e+02,1.606778e-03,-5.298000e+00
1.013246e+01,2.111644e+02,1.646388e-03,-5.308600e+00
1.013246e+01,2.042768e+02,1.701900e-03,-5.314000e+00
1.013246e+01,1.955293e+02,1.778038e-03,-5.344400e+00
1.013246e+01,1.846579e+02,1.882717e-03,-5.357100e+00
1.013246e+01,1.712587e+02,2.030020e-03,-5.361900e+00
1.013246e+01,1.546759e+02,2.247659e-03,-5.412400e+00
1.013246e+01,1.337305e+02,2.599695e-03,-5.463900e+00
1.013246e+01,1.058642e+02,3.284007e-03,-5.561000e+00
1.013246e+01,6.240759e+01,5.570774e-03,-5.857000e+00
1.103262e+01,7.032539e+01,5.527328e-03,-5.926300e+00
1.103262e+01,1.192954e+02,3.258395e-03,-5.631600e+00
1.103262e+01,1.506973e+02,2.579420e-03,-5.563100e+00
1.103262e+01,1.743000e+02,2.230129e-03,-5.496300e+00
1.103262e+01,1.929867e+02,2.014188e-03,-5.476200e+00
1.103262e+01,2.080860e+02,1.868033e-03,-5.453800e+00
1.103262e+01,2.203366e+02,1.764171e-03,-5.433800e+00
1.103262e+01,2.301939e+02,1.688627e-03,-5.427000e+00
1.103262e+01,2.379554e+02,1.633548e-03,-5.424800e+00
1.103262e+01,2.438214e+02,1.594247e-03,-5.422200e+00
1.103262e+01,2.479264e+02,1.567850e-03,-5.416400e+00
1.103262e+01,2.503571e+02,1.552628e-03,-5.405300e+00
1.103262e+01,2.511621e+02,1.547652e-03,-5.408600e+00
1.103262e+01,2.503571e+02,1.552628e-03,-5.405300e+00
1.103262e+01,2.479264e+02,1.567850e-03,-5.416400e+00
1.103262e+01,2.438214e+02,1.594247e-03,-5.422200e+00
1.103262e+01,2.379554e+02,1.633548e-03,-5.424800e+00
1.103262e+01,2.301939e+02,1.688627e-03,-5.427000e+00
1.103262e+01,2.203366e+02,1.764171e-03,-5.433800e+00
1.103262e+01,2.080860e+02,1.868033e-03,-5.453800e+00
1.103262e+01,1.929867e+02,2.014188e-03,-5.476200e+00
1.103262e+01,1.743000e+02,2.230129e-03,-5.496300e+00
1.103262e+01,1.506973e+02,2.579420e-03,-5.563100e+00
1.103262e+01,1.192954e+02,3.258395e-03,-5.631600e+00
1.103262e+01,7.032539e+01,5.527328e-03,-5.926300e+00
1.198306e+01,7.931558e+01,5.478801e-03,-5.917900e+00
1.198306e+01,1.345458e+02,3.229788e-03,-5.681900e+00
1.198306e+01,1.699620e+02,2.556774e-03,-5.582700e+00
