    Time [s],   Tracer [-],    Temp. [K],   Pres. [Pa],   H2O [/cm3],     RH_i [-],     RH_w [-],   SO4 [/cm3],  SO4g [/cm3],  SO4l [/cm3],  SO4s [/cm3],   SO4Sat [-],  HNO3 [/cm3],   HNO3Sat[-],   Part[/cm3],     Rad[mum],    Theta1[-],    Theta2[-], 
1.107359e-02, 5.103616e-01, 3.883236e+02, 3.000000e+04, 4.276158e+16, 5.181745e-04, 1.347341e-03, 3.617420e+10, 3.615091e+10, 0.000000e+00, 2.328572e+07, 3.864859e-05, 2.310986e+03, 5.894401e-83, 1.172066e+05, 2.000000e-02, 7.904929e-03, 1.114957e-22, 
1.171184e-02, 4.879874e-01, 3.807689e+02, 3.000000e+04, 4.171317e+16, 6.701132e-04, 1.657684e-03, 3.527457e+10, 3.525093e+10, 0.000000e+00, 2.364174e+07, 6.154291e-05, 2.310986e+03, 2.868468e-82, 1.142917e+05, 2.000000e-02, 8.230475e-03, 1.179561e-22, 
1.238688e-02, 4.665940e-01, 3.735455e+02, 3.000000e+04, 4.067105e+16, 8.663128e-04, 2.039249e-03, 3.438036e+10, 3.435638e+10, 0.000000e+00, 2.397276e+07, 9.795892e-05, 2.310986e+03, 1.367884e-81, 1.113944e+05, 2.000000e-02, 8.562781e-03, 1.247865e-22, 
1.310083e-02, 4.461386e-01, 3.666387e+02, 3.000000e+04, 3.963622e+16, 1.119062e-03, 2.507673e-03, 3.349239e+10, 3.346811e+10, 0.000000e+00, 2.427849e+07, 1.557608e-04, 2.310986e+03, 6.387930e-81, 1.085173e+05, 2.000000e-02, 8.901899e-03, 1.320082e-22, 
1.385592e-02, 4.265799e-01, 3.600347e+02, 3.000000e+04, 3.860963e+16, 1.443763e-03, 3.081695e-03, 3.261149e+10, 3.258694e+10, 0.000000e+00, 2.455873e+07, 2.472595e-04, 2.310986e+03, 2.919503e-80, 1.056632e+05, 2.000000e-02, 9.247883e-03, 1.396435e-22, 
1.465454e-02, 4.078786e-01, 3.537202e+02, 3.000000e+04, 3.759219e+16, 1.859604e-03, 3.783656e-03, 3.173845e+10, 3.171364e+10, 0.000000e+00, 2.481334e+07, 3.916234e-04, 2.310986e+03, 1.305048e-79, 1.028345e+05, 2.000000e-02, 9.600783e-03, 1.477161e-22, 
1.549919e-02, 3.899972e-01, 3.476826e+02, 3.000000e+04, 3.658479e+16, 2.390341e-03, 4.640046e-03, 3.087403e+10, 3.084899e+10, 0.000000e+00, 2.504227e+07, 6.185184e-04, 2.310986e+03, 5.702319e-79, 1.000337e+05, 2.000000e-02, 9.960649e-03, 1.562508e-22, 
1.639252e-02, 3.728998e-01, 3.419096e+02, 3.000000e+04, 3.558829e+16, 3.065177e-03, 5.682087e-03, 3.001895e+10, 2.999371e+10, 0.000000e+00, 2.524554e+07, 9.735576e-04, 2.310986e+03, 2.434067e-78, 9.726320e+04, 2.000000e-02, 1.032753e-02, 1.652741e-22, 
1.733734e-02, 3.565519e-01, 3.363897e+02, 3.000000e+04, 3.460349e+16, 3.919767e-03, 6.946355e-03, 2.917391e+10, 2.914849e+10, 0.000000e+00, 2.542323e+07, 1.526377e-03, 2.310986e+03, 1.014446e-77, 9.452522e+04, 2.000000e-02, 1.070147e-02, 1.748140e-22, 
1.833662e-02, 3.409206e-01, 3.311119e+02, 3.000000e+04, 3.363115e+16, 4.997307e-03, 8.475409e-03, 2.833957e+10, 2.831400e+10, 0.000000e+00, 2.557550e+07, 2.382481e-03, 2.310986e+03, 4.125851e-77, 9.182190e+04, 2.000000e-02, 1.108251e-02, 1.848999e-22, 
1.939349e-02, 3.259747e-01, 3.260654e+02, 3.000000e+04, 3.267200e+16, 6.349733e-03, 1.031843e-02, 2.751655e+10, 2.749084e+10, 0.000000e+00, 2.570256e+07, 3.700423e-03, 2.310986e+03, 1.636719e-76, 8.915526e+04, 2.000000e-02, 1.147069e-02, 1.955629e-22, 
2.051128e-02, 3.116840e-01, 3.212401e+02, 3.000000e+04, 3.172672e+16, 8.038970e-03, 1.253184e-02, 2.670542e+10, 2.667962e+10, 0.000000e+00, 2.580471e+07, 5.716447e-03, 2.310986e+03, 6.330144e-76, 8.652716e+04, 2.000000e-02, 1.186607e-02, 2.068360e-22, 
2.169350e-02, 2.980197e-01, 3.166264e+02, 3.000000e+04, 3.079593e+16, 1.013823e-02, 1.517984e-02, 2.590674e+10, 2.588085e+10, 0.000000e+00, 2.588230e+07, 8.779374e-03, 2.310986e+03, 2.385904e-75, 8.393937e+04, 2.000000e-02, 1.226867e-02, 2.187541e-22, 
2.294385e-02, 2.849546e-01, 3.122149e+02, 3.000000e+04, 2.988023e+16, 1.273333e-02, 1.833492e-02, 2.512099e+10, 2.509505e+10, 0.000000e+00, 2.593573e+07, 1.339941e-02, 2.310986e+03, 8.760530e-75, 8.139351e+04, 2.000000e-02, 1.267853e-02, 2.313540e-22, 
2.426628e-02, 2.724622e-01, 3.079969e+02, 3.000000e+04, 2.898013e+16, 1.592389e-02, 2.207820e-02, 2.434864e+10, 2.432267e+10, 0.000000e+00, 2.596548e+07, 2.031544e-02, 2.310986e+03, 3.132588e-74, 7.889105e+04, 2.000000e-02, 1.309570e-02, 2.446745e-22, 
2.566492e-02, 2.605174e-01, 3.039637e+02, 3.000000e+04, 2.809614e+16, 1.982451e-02, 2.649968e-02, 2.359010e+10, 2.356413e+10, 0.000000e+00, 2.597205e+07, 3.058667e-02, 2.310986e+03, 1.090557e-73, 7.643334e+04, 2.000000e-02, 1.352021e-02, 2.587567e-22, 
2.714418e-02, 2.490964e-01, 3.001074e+02, 3.000000e+04, 2.722868e+16, 2.456568e-02, 3.169818e-02, 2.284575e+10, 2.281980e+10, 0.000000e+00, 2.595601e+07, 4.571539e-02, 2.310986e+03, 3.695406e-73, 7.402161e+04, 2.000000e-02, 1.395210e-02, 2.736441e-22, 
2.870869e-02, 2.381760e-01, 2.964201e+02, 3.000000e+04, 2.637814e+16, 3.029450e-02, 3.778122e-02, 2.211592e+10, 2.209000e+10, 0.000000e+00, 2.591796e+07, 6.780919e-02, 2.310986e+03, 1.218599e-72, 7.165691e+04, 2.000000e-02, 1.439140e-02, 2.893827e-22, 
3.036339e-02, 2.277344e-01, 2.928945e+02, 3.000000e+04, 2.554486e+16, 3.717500e-02, 4.486443e-02, 2.140090e+10, 2.137504e+10, 0.000000e+00, 2.585856e+07, 9.979174e-02, 2.310986e+03, 3.910038e-72, 6.934021e+04, 2.000000e-02, 1.483814e-02, 3.060208e-22, 
3.211345e-02, 2.177505e-01, 2.895235e+02, 3.000000e+04, 2.472913e+16, 4.538805e-02, 5.307083e-02, 2.070094e+10, 2.067517e+10, 0.000000e+00, 2.577848e+07, 1.456723e-01, 2.310986e+03, 1.220616e-71, 6.707230e+04, 2.000000e-02, 1.529236e-02, 3.236100e-22, 
3.396438e-02, 2.082043e-01, 2.863002e+02, 3.000000e+04, 2.393120e+16, 5.513078e-02, 6.252969e-02, 2.001626e+10, 1.999058e+10, 0.000000e+00, 2.567845e+07, 2.108841e-01, 2.310986e+03, 3.707075e-71, 6.485388e+04, 2.000000e-02, 1.575408e-02, 3.422042e-22, 
3.592200e-02, 1.990766e-01, 2.832182e+02, 3.000000e+04, 2.315126e+16, 6.661542e-02, 7.337505e-02, 1.934701e+10, 1.932145e+10, 0.000000e+00, 2.555920e+07, 3.027025e-01, 2.310986e+03, 1.095301e-70, 6.268548e+04, 2.000000e-02, 1.622335e-02, 3.618609e-22, 
3.799245e-02, 1.903491e-01, 2.802714e+02, 3.000000e+04, 2.238948e+16, 8.006748e-02, 8.574390e-02, 1.869334e+10, 1.866792e+10, 0.000000e+00, 2.542150e+07, 4.307501e-01, 2.310986e+03, 3.148478e-70, 6.056755e+04, 2.000000e-02, 1.670019e-02, 3.826406e-22, 
4.018223e-02, 1.820042e-01, 2.774537e+02, 3.000000e+04, 2.164596e+16, 9.572332e-02, 9.977406e-02, 1.805534e+10, 1.803008e+10, 0.000000e+00, 2.526613e+07, 6.075967e-01, 2.310986e+03, 8.805737e-70, 5.850040e+04, 2.000000e-02, 1.718463e-02, 4.046072e-22, 
4.249823e-02, 1.740252e-01, 2.747596e+02, 3.000000e+04, 2.092077e+16, 1.138269e-01, 1.156017e-01, 1.743307e+10, 1.740798e+10, 0.000000e+00, 2.509391e+07, 8.494548e-01, 2.310986e+03, 2.396513e-69, 5.648421e+04, 2.000000e-02, 1.767671e-02, 4.278283e-22, 
4.494771e-02, 1.663959e-01, 2.721836e+02, 3.000000e+04, 2.021395e+16, 1.346262e-01, 1.333585e-01, 1.682657e+10, 1.680166e+10, 1.391025e+00, 2.490563e+07, 1.176968e+00, 2.310986e+03, 6.347626e-69, 5.451910e+04, 2.000000e-02, 1.817646e-02, 4.523755e-22, 
4.753837e-02, 1.591011e-01, 2.697205e+02, 3.000000e+04, 1.952549e+16, 1.583684e-01, 1.531690e-01, 1.623582e+10, 1.621110e+10, 1.609202e+04, 2.470212e+07, 1.616084e+00, 2.310986e+03, 1.636608e-68, 5.260502e+04, 2.000000e-02, 1.868389e-02, 4.783241e-22, 
5.027836e-02, 1.521261e-01, 2.673654e+02, 3.000000e+04, 1.885535e+16, 1.852953e-01, 1.751472e-01, 1.566078e+10, 1.563580e+10, 4.954725e+05, 2.448420e+07, 2.198985e+00, 2.310986e+03, 4.108469e-68, 5.074188e+04, 2.000000e-02, 1.919905e-02, 3.551790e-13, 
5.317627e-02, 1.454569e-01, 2.651135e+02, 3.000000e+04, 1.820345e+16, 2.156374e-01, 1.993933e-01, 1.510141e+10, 1.507388e+10, 3.274243e+06, 2.425265e+07, 2.965058e+00, 2.310986e+03, 1.004459e-67, 4.892947e+04, 2.000000e-02, 1.972191e-02, 4.284591e-09, 
5.624121e-02, 1.390801e-01, 2.629604e+02, 3.000000e+04, 1.756969e+16, 2.496088e-01, 2.259910e-01, 1.455759e+10, 1.452253e+10, 1.105631e+07, 2.400813e+07, 3.961859e+00, 2.310986e+03, 2.392375e-67, 4.716748e+04, 2.000000e-02, 2.025238e-02, 1.420189e-07, 
5.948280e-02, 1.329828e-01, 2.609017e+02, 3.000000e+04, 1.695394e+16, 2.874007e-01, 2.550042e-01, 1.402922e+10, 1.397923e+10, 2.624132e+07, 2.375120e+07, 5.246025e+00, 2.310986e+03, 5.552807e-67, 4.545553e+04, 2.000000e-02, 2.079022e-02, 1.094745e-06, 
6.291123e-02, 1.271529e-01, 2.589332e+02, 3.000000e+04, 1.635602e+16, 3.291761e-01, 2.864742e-01, 1.351616e+10, 1.344181e+10, 5.087022e+07, 2.348230e+07, 6.884068e+00, 2.310986e+03, 1.256421e-66, 4.379318e+04, 2.000000e-02, 2.133509e-02, 4.467712e-06, 
6.653726e-02, 1.215785e-01, 2.570510e+02, 3.000000e+04, 1.577574e+16, 3.750637e-01, 3.204172e-01, 1.301824e+10, 1.290767e+10, 8.736670e+07, 2.320177e+07, 8.952998e+00, 2.310986e+03, 2.772433e-66, 4.217990e+04, 2.000000e-02, 2.188648e-02, 1.286933e-05, 
7.037229e-02, 1.162485e-01, 2.552513e+02, 3.000000e+04, 1.521291e+16, 4.251530e-01, 3.568226e-01, 1.253529e+10, 1.237288e+10, 1.394931e+08, 2.290979e+07, 1.154070e+01, 2.310986e+03, 5.968481e-66, 4.061509e+04, 2.000000e-02, 2.244369e-02, 2.997169e-05, 
7.442836e-02, 1.111522e-01, 2.535305e+02, 3.000000e+04, 1.466728e+16, 4.794897e-01, 3.956509e-01, 1.206709e+10, 1.183106e+10, 2.134266e+08, 2.260633e+07, 1.474599e+01, 2.310986e+03, 1.254083e-65, 3.909811e+04, 2.000000e-02, 2.300566e-02, 6.082070e-05, 
7.871821e-02, 1.062793e-01, 2.518852e+02, 3.000000e+04, 1.413859e+16, 5.380718e-01, 4.368331e-01, 1.161344e+10, 1.127207e+10, 3.190761e+08, 2.229092e+07, 1.867829e+01, 2.310986e+03, 2.572994e-65, 3.762825e+04, 2.000000e-02, 2.357080e-02, 1.125467e-04, 
8.325532e-02, 1.016200e-01, 2.503120e+02, 3.000000e+04, 1.362658e+16, 6.008467e-01, 4.802703e-01, 1.117410e+10, 1.068052e+10, 4.716100e+08, 2.196252e+07, 2.345689e+01, 2.310986e+03, 5.157028e-65, 3.620475e+04, 2.000000e-02, 2.413665e-02, 1.956302e-04, 
8.805393e-02, 9.716497e-02, 2.488078e+02, 3.000000e+04, 1.313097e+16, 6.677093e-01, 5.258336e-01, 1.074882e+10, 1.003471e+10, 6.924924e+08, 2.161918e+07, 2.920970e+01, 2.310986e+03, 1.010211e-64, 3.482683e+04, 2.000000e-02, 2.469936e-02, 3.259593e-04, 
9.312913e-02, 9.290526e-02, 2.473695e+02, 3.000000e+04, 1.265144e+16, 7.385013e-01, 5.733652e-01, 1.033735e+10, 9.308320e+09, 1.007771e+09, 2.125775e+07, 3.607152e+01, 2.310986e+03, 1.935023e-64, 3.349364e+04, 2.000000e-02, 2.525315e-02, 5.279516e-04, 
9.849684e-02, 8.883229e-02, 2.459942e+02, 3.000000e+04, 1.218769e+16, 8.130116e-01, 6.226799e-01, 9.939417e+09, 8.479148e+09, 1.439395e+09, 2.087384e+07, 4.418183e+01, 2.310986e+03, 3.626062e-64, 3.220432e+04, 2.000000e-02, 2.578985e-02, 8.387514e-04, 
1.041739e-01, 8.493789e-02, 2.446793e+02, 3.000000e+04, 1.173940e+16, 8.909778e-01, 6.735670e-01, 9.554748e+09, 7.547030e+09, 1.987256e+09, 2.046239e+07, 5.368207e+01, 2.310986e+03, 6.650844e-64, 3.095797e+04, 2.000000e-02, 2.629932e-02, 1.312398e-03, 
